id,CoinDate,CoinOpen,CoinHigh,CoinLow,CoinClose,CoinVolume,CoinCap
99,2022/08/26,21596.09,21804.91,20199.48,20260.02,42326789564.0,387636192941.0
100,2022/08/25,21395.46,21789.64,21362.44,21600.91,31028679593.0,413267825941.0
101,2022/08/24,21526.46,21783.08,21195.01,21395.02,31962253368.0,409308514098.0
102,2022/08/23,21401.05,21646.2,20955.14,21528.09,31878280659.0,411833237128.0
103,2022/08/22,21531.46,21531.46,20939.18,21398.91,31666498758.0,409340103013.0
104,2022/08/21,21160.39,21668.85,21103.2,21534.12,23102307723.0,411906673576.0
105,2022/08/20,20872.84,21350.81,20856.73,21166.06,27595671000.0,404848126556.0
106,2022/08/19,23213.31,23213.31,20868.85,20877.55,40509610260.0,399309311306.0
107,2022/08/18,23341.04,23563.83,23177.6,23212.74,23747613147.0,443947256036.0
108,2022/08/17,23881.32,24407.06,23243.35,23336.0,30931623076.0,446283604020.0
109,2022/08/16,24126.14,24228.42,23733.5,23883.29,27753685646.0,456730745423.0
110,2022/08/15,24318.32,25135.59,23839.77,24136.97,35123501685.0,461560003437.0
111,2022/08/14,24429.06,24974.91,24206.26,24319.33,22994133555.0,465024405299.0
112,2022/08/13,24402.19,24860.05,24346.11,24424.07,22987346289.0,467007252129.0
113,2022/08/12,23957.2,24412.57,23657.27,24402.82,27265804688.0,466578839478.0
114,2022/08/11,23948.35,24822.63,23901.0,23957.53,37127036580.0,458043109398.0
115,2022/08/10,23162.9,24127.41,22771.52,23947.64,32837431722.0,457833729142.0
116,2022/08/09,23811.48,23898.62,22982.0,23164.32,23555719219.0,442835162483.0
117,2022/08/08,23179.53,24203.69,23176.55,23809.49,28575544847.0,455148536624.0
118,2022/08/07,22963.51,23359.01,22894.56,23175.89,15886817043.0,443014963855.0
119,2022/08/06,23291.42,23326.56,22961.28,22961.28,15978259885.0,438890198161.0
120,2022/08/05,22626.83,23422.83,22612.18,23289.31,28881249043.0,445137234252.0
121,2022/08/04,22848.21,23198.01,22485.7,22630.96,25120229769.0,432532599007.0
122,2022/08/03,22981.3,23578.65,22747.84,22846.51,26288169966.0,436633304289.0
123,2022/08/02,23308.43,23415.04,22710.08,22978.12,28389250717.0,439128030642.0
124,2022/08/01,23336.72,23464.79,22890.8,23314.2,25849159141.0,445527356896.0
125,2022/07/31,23652.07,24121.64,23275.7,23336.9,23553591896.0,445941074223.0
126,2022/07/30,23796.82,24572.58,23580.51,23656.21,28148218301.0,452020722099.0
127,2022/07/29,23845.21,24294.79,23481.17,23804.63,35887249746.0,454837507676.0
128,2022/07/28,22933.64,24110.47,22722.27,23843.89,40212386158.0,455565748692.0
129,2022/07/27,21244.17,22986.53,21070.81,22930.55,31758955233.0,438095993233.0
130,2022/07/26,21361.12,21361.12,20776.82,21239.75,28624673855.0,405770108605.0
131,2022/07/25,22607.16,22649.12,21361.64,21361.7,35574561406.0,408078695878.0
132,2022/07/24,22465.51,22974.0,22306.84,22609.16,23565495303.0,431888879541.0
133,2022/07/23,22706.98,22977.21,22002.91,22465.48,24021799169.0,429122209145.0
134,2022/07/22,23163.75,23671.93,22603.42,22714.98,31421555646.0,433866028177.0
135,2022/07/21,23233.2,23388.32,22431.15,23164.63,33631012204.0,442435421339.0
136,2022/07/20,23393.19,24196.82,23009.95,23231.73,42932549127.0,443696738856.0
137,2022/07/19,22467.85,23666.96,21683.41,23389.43,48765202697.0,446690803766.0
138,2022/07/18,20781.91,22633.03,20781.91,22485.69,39974475562.0,429412153274.0
139,2022/07/17,21195.04,21600.64,20778.18,20779.34,22927802083.0,396808327005.0
140,2022/07/16,20834.1,21514.4,20518.9,21190.32,24302954056.0,404639672831.0
141,2022/07/15,20573.16,21138.24,20397.0,20836.33,25905575359.0,397861215081.0
142,2022/07/14,20211.47,20789.89,19689.26,20569.92,31158743333.0,392755738689.0
143,2022/07/13,19325.97,20223.05,18999.95,20212.07,33042430345.0,385908229968.0
144,2022/07/12,19970.48,20043.45,19308.53,19323.91,25810220018.0,368936762201.0
145,2022/07/11,20856.35,20856.35,19924.54,19970.56,24150249025.0,381264246558.0
146,2022/07/10,21591.08,21591.08,20727.12,20860.45,28688807249.0,398237577323.0
147,2022/07/09,21716.83,21877.14,21445.96,21592.21,29641127858.0,412185216768.0
148,2022/07/08,21637.16,22314.94,21257.45,21731.12,49899834488.0,414819851681.0
149,2022/07/07,20547.81,21771.82,20296.1,21637.59,25814972520.0,413013947459.0
150,2022/07/06,20194.62,20595.53,19823.51,20548.25,24598943708.0,392200896305.0
151,2022/07/05,20225.35,20635.47,19341.23,20190.11,26715546990.0,385349780370.0
152,2022/07/04,19297.31,20258.75,19063.07,20231.26,21594638208.0,386119553712.0
153,2022/07/03,19242.09,19558.27,18966.95,19297.08,16390821947.0,368272636368.0
154,2022/07/02,19274.84,19371.75,19027.08,19242.26,18100418740.0,367208487557.0
155,2022/07/01,19820.47,20632.67,19073.71,19269.37,30767551159.0,367709366219.0
156,2022/06/30,20108.31,20141.16,18729.66,19784.73,26267239923.0,377526215552.0
157,2022/06/29,20281.17,20364.16,19937.79,20104.02,23552740328.0,383598071095.0
158,2022/06/28,20731.54,21164.42,20228.81,20280.64,21381535161.0,386949194398.0
159,2022/06/27,21028.24,21478.09,20620.2,20735.48,20965695707.0,395606854741.0
160,2022/06/26,21496.49,21783.72,21016.27,21027.3,18027170497.0,401157940864.0
161,2022/06/25,21233.61,21520.91,20964.59,21502.34,18372538715.0,410202265385.0
162,2022/06/24,21084.65,21472.92,20777.51,21231.66,24957784918.0,405018505024.0
163,2022/06/23,19986.61,21135.76,19950.12,21085.88,26188097173.0,402219959761.0
164,2022/06/22,20719.41,20835.75,19848.08,19987.03,28574793478.0,381240087224.0
165,2022/06/21,20594.29,21620.63,20415.06,20710.6,28970212744.0,395025644880.0
166,2022/06/20,20553.37,20913.32,19689.17,20599.54,30818458597.0,392888024959.0
167,2022/06/19,19010.9,20683.82,18067.15,20553.27,35329942625.0,391988917194.0
168,2022/06/18,20473.42,20736.04,17708.62,19017.64,42009436760.0,362685324229.0
169,2022/06/17,20385.72,21243.31,20326.52,20471.48,27132421514.0,390391528176.0
170,2022/06/16,22576.31,22868.92,20265.23,20381.65,31183975654.0,388664840557.0
171,2022/06/15,22196.73,22642.67,20178.38,22572.84,54912007015.0,430432160006.0
172,2022/06/14,22487.99,23018.95,20950.82,22206.79,50913575242.0,423429131864.0
173,2022/06/13,26737.58,26795.59,22141.26,22487.39,68204556440.0,428759852105.0
174,2022/06/12,28373.51,28502.69,26762.65,26762.65,34163220274.0,510252464821.0
175,2022/06/11,29084.67,29401.92,28236.21,28360.81,27246574439.0,540698499860.0
176,2022/06/10,30110.33,30245.81,28978.15,29083.8,29867476527.0,554455834486.0
177,2022/06/09,30215.28,30609.31,30020.26,30112.0,21692004719.0,574029141739.0
178,2022/06/08,31151.48,31253.69,29944.4,30214.36,30242059107.0,575953219488.0
179,2022/06/07,31371.74,31489.68,29311.68,31155.48,40770974039.0,593857882017.0
180,2022/06/06,29910.28,31693.29,29894.19,31370.67,31947336829.0,597927548347.0
181,2022/06/05,29835.12,30117.74,29574.45,29906.66,17264085441.0,569996838237.0
182,2022/06/04,29706.14,29930.56,29500.01,29832.91,16588370958.0,568564420350.0
183,2022/06/03,30467.81,30633.03,29375.69,29704.39,26175547452.0,566088081691.0
184,2022/06/02,29794.89,30604.73,29652.7,30467.49,29083562061.0,580603466872.0
185,2022/06/01,31792.55,31957.28,29501.59,29799.08,41135817341.0,567842680886.0
186,2022/05/31,31723.87,32249.86,31286.15,31792.31,33538210634.0,605797887876.0
187,2022/05/30,29443.37,31949.63,29303.57,31726.39,39277993274.0,604513442526.0
188,2022/05/29,29019.87,29498.01,28841.11,29445.96,18093886409.0,561034743433.0
189,2022/05/28,28842.1,29135.92,28554.57,29023.49,19252320708.0,552958193308.0
190,2022/05/27,29251.14,29346.94,28326.61,28627.57,36582005748.0,545388222664.0
191,2022/05/26,29564.78,29834.16,28261.91,29267.22,36774325352.0,557547946793.0
192,2022/05/25,29653.14,30157.78,29384.95,29562.36,27525063551.0,563145244692.0
193,2022/05/24,29101.13,29774.35,28786.59,29655.59,26616506245.0,564895173841.0
194,2022/05/23,30309.4,30590.59,28975.56,29098.91,31483454557.0,554268758109.0
195,2022/05/22,29432.47,30425.86,29275.18,30323.72,21631532270.0,577568895836.0
196,2022/05/21,29199.86,29588.87,29027.39,29432.23,17274840442.0,560565793082.0
197,2022/05/20,30311.12,30664.98,28793.61,29200.74,30749382605.0,556131920269.0
198,2022/05/19,28720.36,30430.75,28708.96,30314.33,33773447707.0,577316228899.0
199,2022/05/18,30424.48,30618.72,28720.27,28720.27,31285268319.0,546936441380.0
200,2022/05/17,29862.41,30694.49,29570.3,30425.86,29101473475.0,579391415566.0
201,2022/05/16,31304.37,31305.34,29251.89,29862.92,32613897286.0,568643328349.0
202,2022/05/15,30098.59,31308.19,29527.74,31305.11,25835372065.0,596074575228.0
203,2022/05/14,29285.64,30192.8,28702.91,30101.27,28579868620.0,573129618195.0
204,2022/05/13,29030.91,30924.8,28782.33,29283.1,42841124537.0,557525025253.0
205,2022/05/12,28936.73,30032.44,26350.49,29047.75,66989173272.0,553017241735.0
206,2022/05/11,31016.18,32013.4,28170.41,28936.36,70388855818.0,550870071634.0
207,2022/05/10,30273.65,32596.31,29944.8,31022.91,59811038817.0,590565398299.0
208,2022/05/09,34060.02,34222.07,30296.95,30296.95,63355494961.0,576716899023.0
209,2022/05/08,35502.94,35502.94,33878.96,34059.26,36763041910.0,648302121215.0
210,2022/05/07,36042.5,36129.93,34940.82,35501.95,24375896406.0,675729532874.0
211,2022/05/06,36573.18,36624.36,35482.13,36040.92,37795577489.0,685953792236.0
212,2022/05/05,39695.75,39789.28,35856.52,36575.14,43106256317.0,696088266356.0
213,2022/05/04,37748.01,39902.95,37732.06,39698.37,36754404490.0,755491473700.0
214,2022/05/03,38528.11,38629.99,37585.62,37750.45,27326943244.0,718385701943.0
215,2022/05/02,38472.19,39074.97,38156.56,38529.33,32922642426.0,733170725791.0
216,2022/05/01,37713.27,38627.86,37585.79,38469.09,27002760110.0,731986764312.0
217,2022/04/30,38605.86,38771.21,37697.94,37714.88,23895713731.0,717596901509.0
218,2022/04/29,39768.62,39887.27,38235.54,38609.82,30882994649.0,734589762490.0
219,2022/04/28,39241.43,40269.47,38941.42,39773.83,33903704907.0,756698317682.0
220,2022/04/27,38120.3,39397.92,37997.31,39241.12,30981015184.0,746531438329.0
221,2022/04/26,40448.42,40713.89,37884.99,38117.46,34569088416.0,725113482674.0
