,Open,High,Low,Close,Volume,CionScore,Coin_timestamp
0,0.010908909720090159,0.009037861037505387,0.011129850104958533,0.010637653576080031,0.00027396621810651576,0.3942595040671471,0.0
1,0.010730713329262065,0.008741945688123748,0.010713206165990129,0.010195453281410135,0.00021393049971040926,0.5975688841659953,0.00046511627906919983
2,0.010274365802906915,0.008349436938497353,0.009910816425591598,0.009390041071873058,0.00033697020966096244,0.44059228571121584,0.0009302325581392878
3,0.009482144536006716,0.007684958986219634,0.008210357943293336,0.00780375170655152,0.0005572684037701608,0.44059228571121584,0.0013953488372093759
4,0.007877078602836124,0.006543655067485931,0.006264349614163507,0.007371231474059648,0.0010437306944802538,0.44059228571121584,0.0018604651162785757
5,0.007435241227069615,0.006711334440366734,0.006969784784083848,0.007866539341905145,0.0009857907576466133,0.42518460127999913,0.0023255813953486637
6,0.007963509936930235,0.006415167295831513,0.007922951202485201,0.008182700011506575,0.0005837468568327921,0.4562610651050837,0.0027906976744178635
7,0.00825015740996406,0.0071756844977812154,0.008279603830517365,0.009049863535065674,0.0006584108618933766,0.4700770519905231,0.0032558139534879516
8,0.009111967448098023,0.008602540420709086,0.009369827274188476,0.00967545559227885,0.0010482216472649545,0.5958787821604812,0.0037209302325580396
9,0.009730604969584014,0.008217224560609996,0.009650426973912338,0.009496153574739891,0.0005091125210177703,0.5061184899622971,0.004186046511627239
10,0.009558314769144618,0.007820994273582705,0.009809339977981538,0.00953430190824332,0.00010020963007068329,0.5121984027123273,0.004651162790697327
11,0.009622773767146493,0.008436873849486602,0.009819605744769639,0.01037542980588042,0.00015695341081140205,0.5121984027123273,0.005116279069767415
12,0.010416342260827053,0.009332016889643949,0.010497862903019064,0.010989582057830277,0.0003952325163336626,0.46782458448207437,0.005581395348836615
13,0.011129905899421488,0.010060083959732109,0.01169062424383504,0.01153080225788727,0.0004393331526584616,0.5121984027123273,0.006046511627906703
14,0.011609881399949111,0.009583609651242877,0.011554578409065595,0.011215211847119582,0.00026098862037698023,0.5121984027123273,0.006511627906976791
15,0.011276340071675769,0.009411554677266514,0.010719800629972956,0.010582838435629648,0.0002842236854587809,0.44332871252571543,0.006976744186045991
16,0.01066687576552084,0.008740989218701171,0.010843134758275688,0.010645055812149539,0.00010365530836216861,0.3693299379658468,0.007441860465116079
17,0.010730091843185005,0.009227977295456631,0.011033640431874095,0.011042792326251969,7.420318773291307e-05,0.3396673732733878,0.007906976744186167
18,0.011107210931610833,0.009166651214887718,0.011431776707423501,0.010944652318288377,0.0,0.38631293978687653,0.008372093023255367
19,0.01100238580665161,0.008972712097769479,0.010995401337434338,0.010597797623540111,0.00014166296053004762,0.49832426764494314,0.008837209302325455
20,0.010649516126658907,0.009101602087656252,0.011132722900733269,0.010785692914251629,0.00011158778574397554,0.48510498488899956,0.009302325581394655
21,0.010841082499688137,0.008896845236973478,0.011207977322011025,0.010613998471512637,7.723079938237864e-05,0.6421408633044441,0.009767441860464743
22,0.01067754963603599,0.008719356820404157,0.009835719429437754,0.009333361940239794,0.0002770342878181123,0.5121984027123273,0.01023255813953483
23,0.00941473163965607,0.007677815198004994,0.009668614894140474,0.009329635562487254,0.00013042505947214266,0.5114361746366436,0.01069767441860403
24,0.009415767397968098,0.007452230435798639,0.00911401155420048,0.008756426052082777,0.0001647038269136197,0.5121984027123273,0.011162790697674119
25,0.008839362016163078,0.007420033658661064,0.00917006691793395,0.009141171617555215,7.225715494441469e-05,0.3576721763529823,0.011627906976744207
26,0.009217104093341994,0.0073904008655399905,0.00948268289904917,0.009052400480328383,9.599929440492314e-05,0.3846403599838123,0.012093023255813407
27,0.00913616623189405,0.007458419263852359,0.00963532123551057,0.009292005312007058,2.604568665803726e-05,0.5628010053497627,0.012558139534883495
28,0.00933690265945306,0.0073502051525313,0.008713320630542304,0.008151849562451633,0.00016558311546393222,0.5614487237601125,0.013023255813953583
29,0.0082290690619054,0.007002068092000277,0.008698907934974893,0.008654662361612733,0.00032721577088119205,0.5551610619234687,0.013488372093022782
30,0.008710961096160916,0.006857783633182879,0.008808999525675177,0.008293159618633552,8.942351070657386e-05,0.44370547412499217,0.01395348837209287
31,0.008381460049185465,0.00647966222218148,0.007953425621793,0.007642410228308659,0.0001451450510774508,0.5121984027123273,0.01441860465116207
32,0.007729869567917477,0.0059021682011601555,0.007930610360236809,0.00764981241261645,3.6264583991070865e-05,0.5121984027123273,0.014883720930232158
33,0.0077036498403180755,0.006151298300508682,0.008188818463450787,0.007735839764760336,9.485972565490157e-05,0.5122252207229301,0.015348837209302246
34,0.007786142142388482,0.00603885750190917,0.008167332486876703,0.007887916620364026,0.00013136638371772258,0.5121984027123273,0.015813953488371446
35,0.007968639710162123,0.006622538791413833,0.008465483864680946,0.008353460879921767,0.00018749115610783794,0.5121984027123273,0.016279069767441534
36,0.008423328437635744,0.007105352351035552,0.008877182314655332,0.008860933631159206,0.0001737327177791752,0.4017603540553787,0.016744186046511622
37,0.008960145715949074,0.0070935797076188255,0.009055455098810868,0.00850507182831274,0.00014726235632897016,0.4981316965777633,0.017209302325580822
38,0.008563024662413703,0.00680682089780143,0.009075558233950213,0.008664135480447078,3.534551167966295e-05,0.4981316965777633,0.01767441860465091
39,0.008729977927595528,0.007641643528742555,0.00918729885282347,0.009584251809648617,0.0002466732093929815,0.4981316965777633,0.018139534883720998
40,0.009605105768801095,0.008204598278798452,0.00989496733213682,0.00977369984834003,0.0003308866657185396,0.4452695081109411,0.018604651162790198
41,0.009791229293821247,0.008028215295777538,0.010223325293801556,0.009813607924928743,0.00013383971991599424,0.5121984027123273,0.019069767441860286
42,0.009901494105988253,0.010966646576695218,0.010449357988607038,0.012705327890906497,0.000537669169871861,0.49478957478818775,0.019534883720929486
43,0.01297358699194057,0.012343847841322244,0.012211774851312153,0.012559048244058471,0.0007151694772568767,0.5121984027123273,0.019999999999999574
44,0.012514699891288023,0.010440116850625727,0.011343065522732785,0.011372825394758396,0.00031927655048902997,0.4494877330618192,0.02046511627906966
45,0.011542261341572775,0.0097496800002681,0.010610134299843888,0.01025037272171982,0.00013233737720886522,0.6209142286615102,0.02093023255813886
